Cert1,SerialNumber1,Type1,Cert2,SerialNumber2,Type2,Difference
*.grottbjorn.com,182EEBB8BAF82A8A662BF65C85A,precertificate,ib.rencredit.ru,182EEBD87A6EFB75D1A185E6E03,precertificate,21
ib.rencredit.ru,182EEBD87A6EFB75D1A185E6E03,precertificate,rencredit.ru,182EEBD9F58B6B45D1A185E6E2F,precertificate,19
rencredit.ru,182EEBD9F58B6B45D1A185E6E2F,precertificate,capital-bank.ru,182EEBF83D69580AC13B9A685B3,precertificate,18
capital-bank.ru,182EEBF83D69580AC13B9A685B3,precertificate,*.13.rospotrebnadzor.ru,182EEC0F00610C7F5AFF3243C36,precertificate,21
*.13.rospotrebnadzor.ru,182EEC0F00610C7F5AFF3243C36,precertificate,alpp-docs.vtb.ru,182F3DAC457256744CC07157307,precertificate,22
alpp-docs.vtb.ru,182F3DAC457256744CC07157307,precertificate,*.sinko-bank.ru,182F3DCE05FDAB4AFA731795F1F,precertificate,22
*.sinko-bank.ru,182F3DCE05FDAB4AFA731795F1F,precertificate,my.gpbbroker.ru,182F3DE37E8F73E3205E4509D7F,precertificate,17
my.gpbbroker.ru,182F3DE37E8F73E3205E4509D7F,precertificate,*.itbizlab.ru,182F90FDC7D452F13105290CCC2,precertificate,25
*.itbizlab.ru,182F90FDC7D452F13105290CCC2,precertificate,*.nkomovs.ru,182F913170C175EE530493C96BB,precertificate,18
*.nkomovs.ru,182F913170C175EE530493C96BB,precertificate,*.gani73.ru,182F91528D4B816DE7954107589,precertificate,20
*.gani73.ru,182F91528D4B816DE7954107589,precertificate,*.r21.spb.ru,182F916806B9D91AD092C9931F8,precertificate,23
*.r21.spb.ru,182F916806B9D91AD092C9931F8,precertificate,alpp-docs.vtb.ru,182FE015110256744CC07157307,precertificate,24
alpp-docs.vtb.ru,182FE015110256744CC07157307,precertificate,www.nrb.ru,182FE040EBBEEB4AFE77C07136E,precertificate,20
www.nrb.ru,182FE040EBBEEB4AFE77C07136E,precertificate,*.energobank.ru,182FE05677DB4BE98F8C19AA234,precertificate,20
*.energobank.ru,182FE05677DB4BE98F8C19AA234,precertificate,*.22trud.ru,182FE070E05C9F4D686E6702AB0,precertificate,19
*.22trud.ru,182FE070E05C9F4D686E6702AB0,precertificate,*.pfdoeao79.ru,182FE0855AE3E586AEC0F27A22C,precertificate,22
*.pfdoeao79.ru,182FE0855AE3E586AEC0F27A22C,precertificate,corpactions.ru,182FE0A9664662BCD2F44360996,precertificate,21
corpactions.ru,182FE0A9664662BCD2F44360996,precertificate,e-vote.ru,182FE0AA59693E9AC2F44360956,precertificate,20
e-vote.ru,182FE0AA59693E9AC2F44360956,precertificate,*.euro-ins.ru,182FE0C493580E748A48EF38A8F,precertificate,22
*.euro-ins.ru,182FE0C493580E748A48EF38A8F,precertificate,gw.api.vtb.ru,1830D9A7CF2256774F39C137307,precertificate,24
gw.api.vtb.ru,1830D9A7CF2256774F39C137307,precertificate,*.hcinsurance.ru,1830D9C21516A79A01FE32325C2,precertificate,22
*.hcinsurance.ru,1830D9C21516A79A01FE32325C2,precertificate,*.49.rospotrebnadzor.ru,1830D9D7970787FBB2AFF243C36,precertificate,17
*.49.rospotrebnadzor.ru,1830D9D7970787FBB2AFF243C36,precertificate,*.mspbank.ru,1830DAAD876743D2F66A22A68F1,precertificate,21
*.mspbank.ru,1830DAAD876743D2F66A22A68F1,precertificate,cateam.ru,11E2344F17B651A7B36AF72,certificate,26
cateam.ru,11E2344F17B651A7B36AF72,certificate,epa-ift.vtb.ru,18312D3BD802567A4DCC9127307,precertificate,24
epa-ift.vtb.ru,18312D3BD802567A4DCC9127307,precertificate,testkomisson.vtb.ru,18312D3D5012567F4C7B1257307,precertificate,20
testkomisson.vtb.ru,18312D3D5012567F4C7B1257307,precertificate,*.docdoc.ru,18312D71AC7D9B4AF5BAEB84CF7,precertificate,19
*.docdoc.ru,18312D71AC7D9B4AF5BAEB84CF7,precertificate,*.jazz.sber.ru,18312D94FBEF8C9BCFECFC165AC,precertificate,20
*.jazz.sber.ru,18312D94FBEF8C9BCFECFC165AC,precertificate,devices.online.sberbank.ru,18312D95D4FF8C91C88E0EE4CAF,precertificate,22
devices.online.sberbank.ru,18312D95D4FF8C91C88E0EE4CAF,precertificate,*.school94.ru,18312DB2E0688323C320BCD8330,precertificate,21
*.school94.ru,18312DB2E0688323C320BCD8330,precertificate,*.school94.ru,18312DC797E88323C320BCD8330,precertificate,23
*.school94.ru,18312DC797E88323C320BCD8330,precertificate,*.kpl32.ru,18312DE127E959C3F4B4710DE42,precertificate,18
*.kpl32.ru,18312DE127E959C3F4B4710DE42,precertificate,*.smpins.ru,18312DF688D5FA0DB7058E3365D,precertificate,22
*.smpins.ru,18312DF688D5FA0DB7058E3365D,precertificate,*.tulacsm.ru,183180E708F14E7859C6FD60448,precertificate,22
*.tulacsm.ru,183180E708F14E7859C6FD60448,precertificate,*.pokmail.ru,1831810062EC209E7FC99E9BEAF,precertificate,21
*.pokmail.ru,1831810062EC209E7FC99E9BEAF,precertificate,rostelecom-rb.ru,183181192875909914C1B8C5C44,precertificate,21
rostelecom-rb.ru,183181192875909914C1B8C5C44,precertificate,rostelecom-rb.ru,183181365A65909914C1B8C5C44,precertificate,20
rostelecom-rb.ru,183181365A65909914C1B8C5C44,precertificate,my.pochtabank.ru,1831814CE454D85AFF3014BA667,precertificate,21
my.pochtabank.ru,1831814CE454D85AFF3014BA667,precertificate,restapi2.credinform.ru,1831816A94529478D5360EE846D,precertificate,22
restapi2.credinform.ru,1831816A94529478D5360EE846D,precertificate,bclient.nkcbank.ru,1831D40A41DB8BB3227E8AEFA0A,precertificate,20
bclient.nkcbank.ru,1831D40A41DB8BB3227E8AEFA0A,precertificate,nationalclearingcentre.ru,1831D40B71EB81B89897427FB0A,precertificate,17
nationalclearingcentre.ru,1831D40B71EB81B89897427FB0A,precertificate,nccb.ru,1831D40BD18B8DBEC66C0ADFA0A,precertificate,20
nccb.ru,1831D40BD18B8DBEC66C0ADFA0A,precertificate,webclearing.nkcbank.ru,1831D40C2D0B8BBF2E8199AFA0A,precertificate,17
webclearing.nkcbank.ru,1831D40C2D0B8BBF2E8199AFA0A,precertificate,*.roszdravnadzor.gov.ru,1831D43F0C6A24DAFDF53301E4A,precertificate,21
*.roszdravnadzor.gov.ru,1831D43F0C6A24DAFDF53301E4A,precertificate,*.omsomsk.ru,1831D452D166869E5545B68CD89,precertificate,21
*.omsomsk.ru,1831D452D166869E5545B68CD89,precertificate,*.dfsamara.ru,1831D46694C27C99E96258F65E8,precertificate,19
*.dfsamara.ru,1831D46694C27C99E96258F65E8,precertificate,fin-online2020.ru,1831D47BB35C67BD4C36A16D827,precertificate,23
fin-online2020.ru,1831D47BB35C67BD4C36A16D827,precertificate,*.ugrador.ru,1831D48F34AD40F842B9EC3406C,precertificate,20
*.ugrador.ru,1831D48F34AD40F842B9EC3406C,precertificate,mm.sbercloud.tech,18321DDEE337E84ACEB9F7ABE48,precertificate,25
mm.sbercloud.tech,18321DDEE337E84ACEB9F7ABE48,precertificate,git.sbercloud.tech,18321DE0D141AA8A9EB9F7ABE48,precertificate,20
git.sbercloud.tech,18321DE0D141AA8A9EB9F7ABE48,precertificate,chatcb.csctest.sberbank.ru,18321DE15E5F835E66C2961FEAD,precertificate,19
chatcb.csctest.sberbank.ru,18321DE15E5F835E66C2961FEAD,precertificate,*.sberdevices.ru,18321DE2745702B58D625A26D9F,precertificate,19
*.sberdevices.ru,18321DE2745702B58D625A26D9F,precertificate,pking.sberbank.ru,18321DE2C4CF8496C6E68FF65AC,precertificate,20
pking.sberbank.ru,18321DE2C4CF8496C6E68FF65AC,precertificate,*.emm.sberbank.ru,18321DE3C5CA655A87B29DBF50A,precertificate,19
*.emm.sberbank.ru,18321DE3C5CA655A87B29DBF50A,precertificate,direct.sbbolmobiletest.sberbank.ru,18321DE44D4FBC91C486CD99586,precertificate,19
direct.sbbolmobiletest.sberbank.ru,18321DE44D4FBC91C486CD99586,precertificate,direct.sbbolmobile.sberbank.ru,18321DE535DF8492C8FD85157AC,precertificate,17
direct.sbbolmobile.sberbank.ru,18321DE535DF8492C8FD85157AC,precertificate,pwd.sber.ru,18321DE5DACF8E9A61ADFFE65AC,precertificate,17
pwd.sber.ru,18321DE5DACF8E9A61ADFFE65AC,precertificate,*.sbercloud.tech,18321DE64F54E43AEEB9F7ABE48,precertificate,19
*.sbercloud.tech,18321DE64F54E43AEEB9F7ABE48,precertificate,tvdi.sbercloud.dev,18321DE6D0C913FA9EB9F7A8601,precertificate,18
tvdi.sbercloud.dev,18321DE6D0C913FA9EB9F7A8601,precertificate,*.dev.app.sberdevices.ru,18321DE755570EF432A24A26D9F,precertificate,20
*.dev.app.sberdevices.ru,18321DE755570EF432A24A26D9F,precertificate,sudirdmz.sberbank.ru,18321E18BE3F849AC4EE0F365AC,precertificate,21
sudirdmz.sberbank.ru,18321E18BE3F849AC4EE0F365AC,precertificate,hr.sber.ru,18321E19A8C58139E8FD9AE8B84,precertificate,20
hr.sber.ru,18321E19A8C58139E8FD9AE8B84,precertificate,hr-test.sber.ru,18321E1DD9C189A9B89D9AE8B84,precertificate,18
hr-test.sber.ru,18321E1DD9C189A9B89D9AE8B84,precertificate,emrm.sberbank.ru,18321E1E6E2F849ACC81CFE65AC,precertificate,19
emrm.sberbank.ru,18321E1E6E2F849ACC81CFE65AC,precertificate,tkle-sbbol0272.vm.esrt.cloud.sbrf.ru,18321E1ED74FE355695BB04495E,precertificate,22
tkle-sbbol0272.vm.esrt.cloud.sbrf.ru,18321E1ED74FE355695BB04495E,precertificate,oprosso.sberbank.ru,18321E1F39CF849EC1D48F865AC,precertificate,18
oprosso.sberbank.ru,18321E1F39CF849EC1D48F865AC,precertificate,sudir.sberbank.ru,18321E1F9F4F849ACA67CFF65AC,precertificate,19
sudir.sberbank.ru,18321E1F9F4F849ACA67CFF65AC,precertificate,design.sber.ru,18321E2005CF8E99A31EBFE65AC,precertificate,19
design.sber.ru,18321E2005CF8E99A31EBFE65AC,precertificate,isu.sberbank.ru,18321E2077CF8492C0DBFFE65AC,precertificate,18
isu.sberbank.ru,18321E2077CF8492C0DBFFE65AC,precertificate,3dsecmt.sberbank.ru,18321E20F65AD74AEB3CE2DA711,precertificate,20
3dsecmt.sberbank.ru,18321E20F65AD74AEB3CE2DA711,precertificate,gvk.sberbank.ru,18321E21D2CF849EC66BCFE65AC,precertificate,21
gvk.sberbank.ru,18321E21D2CF849EC66BCFE65AC,precertificate,sber911.sberbank.ru,18321E22304F8492CC710F865AC,precertificate,21
sber911.sberbank.ru,18321E22304F8492CC710F865AC,precertificate,mpclickstream.online.sberbank.ru,18321E22F54F9A91282EB13373B,precertificate,18
mpclickstream.online.sberbank.ru,18321E22F54F9A91282EB13373B,precertificate,idp.sberbank.ru,18321E234DCF849EC0ABBFE65AC,precertificate,17
idp.sberbank.ru,18321E234DCF849EC0ABBFE65AC,precertificate,api.ipad-sbolpro.ufs-emp.online.sberbank.ru,18321E23E33FE49ACF6E323C194,precertificate,21
api.ipad-sbolpro.ufs-emp.online.sberbank.ru,18321E23E33FE49ACF6E323C194,precertificate,ihubtest.devices.sberbank.ru,18321E247943CE3208ED9AE57E8,precertificate,20
ihubtest.devices.sberbank.ru,18321E247943CE3208ED9AE57E8,precertificate,ihub.devices.sberbank.ru,18321E331FA843FB78FD9AE57E8,precertificate,20
ihub.devices.sberbank.ru,18321E331FA843FB78FD9AE57E8,precertificate,dbo.gutabank.ru,18321E561FABEB4AF7360E40144,precertificate,19
dbo.gutabank.ru,18321E561FABEB4AF7360E40144,precertificate,online.gutabank.ru,18321E5722BB9B7AF7360E4C167,precertificate,19
online.gutabank.ru,18321E5722BB9B7AF7360E4C167,precertificate,gutabank.ru,18321E57D2BDCB4AF7360E4014E,precertificate,19
gutabank.ru,18321E57D2BDCB4AF7360E4014E,precertificate,*.askorst.ru,18321E726B20D43AC2B7EBEE531,precertificate,19
*.askorst.ru,18321E726B20D43AC2B7EBEE531,precertificate,company.pochtabank.ru,18321E8B36AFCA7A9F3014BA667,precertificate,20
company.pochtabank.ru,18321E8B36AFCA7A9F3014BA667,precertificate,*.ugzko.ru,18321EA1A51F76037251DE29EDA,precertificate,21
*.ugzko.ru,18321EA1A51F76037251DE29EDA,precertificate,*.astcsm.ru,18321EBAD4930ED0C8D327E50EF,precertificate,22
*.astcsm.ru,18321EBAD4930ED0C8D327E50EF,precertificate,activation.sber.ru,18331D327A6F8C9BCDE2DC766AC,precertificate,21
activation.sber.ru,18331D327A6F8C9BCDE2DC766AC,precertificate,companionapp.online.sberbank.ru,18331D336671B3E02A595FC28EC,precertificate,20
companionapp.online.sberbank.ru,18331D336671B3E02A595FC28EC,precertificate,companionapppsi.online.sberbank.ru,18331D3422F1B5671E5E021F6E8,precertificate,21
companionapppsi.online.sberbank.ru,18331D3422F1B5671E5E021F6E8,precertificate,companionappift.online.sberbank.ru,18331D34CDF1B7E43E4E021F6E8,precertificate,19
companionappift.online.sberbank.ru,18331D34CDF1B7E43E4E021F6E8,precertificate,developers.sber.ru,18331D356EAA316A37B29DB7540,precertificate,17
developers.sber.ru,18331D356EAA316A37B29DB7540,precertificate,csradar.sberbank.ru,18331D35E39F7B2AFB3CEA900A3,precertificate,19
csradar.sberbank.ru,18331D35E39F7B2AFB3CEA900A3,precertificate,nlb-ig-lb5-test.sberbank.ru,18331D37AB3E2F6BE3458F9F5A6,precertificate,19
nlb-ig-lb5-test.sberbank.ru,18331D37AB3E2F6BE3458F9F5A6,precertificate,sus.sberbank.ru,18331D383726712AE7B29DBF50A,precertificate,16
sus.sberbank.ru,18331D383726712AE7B29DBF50A,precertificate,*.keydisk.ru,18331D7DA7DA160F1AE867EF9F6,precertificate,22
*.keydisk.ru,18331D7DA7DA160F1AE867EF9F6,precertificate,cateam.ru,11CBD81565A6B119169E5CB,certificate,24
cateam.ru,11CBD81565A6B119169E5CB,certificate,*.gorodk.com,18336CC6405789ED776B9599159,precertificate,24
*.gorodk.com,18336CC6405789ED776B9599159,precertificate,*.labkuban.ru,18336D15D7CEFB7BBD939B6A2D8,precertificate,22
*.labkuban.ru,18336D15D7CEFB7BBD939B6A2D8,precertificate,*.gelstompol.ru,18336D32943FD921C59E19BA2C9,precertificate,21
*.gelstompol.ru,18336D32943FD921C59E19BA2C9,precertificate,*.gelpnd.ru,18336D495DC458EBC4F70ACE4BD,precertificate,20
*.gelpnd.ru,18336D495DC458EBC4F70ACE4BD,precertificate,*.uokm.ru,1833BE320F8F258549D503A2BED,precertificate,24
*.uokm.ru,1833BE320F8F258549D503A2BED,precertificate,*.istolvoda.ru,1833BE4D1EF260B0491E1BD91C0,precertificate,21
*.istolvoda.ru,1833BE4D1EF260B0491E1BD91C0,precertificate,*.krdgp9.ru,1833BE64707FE45C36370A28CF8,precertificate,20
*.krdgp9.ru,1833BE64707FE45C36370A28CF8,precertificate,*.psi.app.sberdevices.ru,1833BEA47C5706FDD2524A26D9F,precertificate,22
*.psi.app.sberdevices.ru,1833BEA47C5706FDD2524A26D9F,precertificate,mc-cbro-t.testonline.sberbank.ru,1833BEA69BEAE2BD346E0B6E9E4,precertificate,19
mc-cbro-t.testonline.sberbank.ru,1833BEA69BEAE2BD346E0B6E9E4,precertificate,*.efs.sigma.sbrf.ru,1833BEA73BEF82933FE32F965AC,precertificate,20
*.efs.sigma.sbrf.ru,1833BEA73BEF82933FE32F965AC,precertificate,mc-cbro.online.sberbank.ru,1833BEA7E0EE12DD346E0364EF7,precertificate,21
mc-cbro.online.sberbank.ru,1833BEA7E0EE12DD346E0364EF7,precertificate,*.dmt-systems.ru,183413ECD3C3E19B94AB9599159,precertificate,21
*.dmt-systems.ru,183413ECD3C3E19B94AB9599159,precertificate,*.krddgp1.ru,18341405A9C3615111B997B89BC,precertificate,21
*.krddgp1.ru,18341405A9C3615111B997B89BC,precertificate,*.krasnadzor.ru,1834141A61B73D63885E68D8F92,precertificate,21
*.krasnadzor.ru,1834141A61B73D63885E68D8F92,precertificate,*.scb-life.ru,183414311DBB5C9731CCD0396E6,precertificate,21
*.scb-life.ru,183414311DBB5C9731CCD0396E6,precertificate,*.armonko.ru,18341446ECBB8C2617D4A86866B,precertificate,22
*.armonko.ru,18341446ECBB8C2617D4A86866B,precertificate,*.krdgp16.ru,183414604E3E9CD04C0537500D4,precertificate,24
*.krdgp16.ru,183414604E3E9CD04C0537500D4,precertificate,*.frinsoft.ru,183414736AAC68B6BCFC9B8B48E,precertificate,21
*.frinsoft.ru,183414736AAC68B6BCFC9B8B48E,precertificate,ts1.cryptex.pro,183414880C2014BF788821E4379,precertificate,20
ts1.cryptex.pro,183414880C2014BF788821E4379,precertificate,*.snegirsoft.com,18345F68B82C5B4AFE3CE5BA646,precertificate,25
*.snegirsoft.com,18345F68B82C5B4AFE3CE5BA646,precertificate,*.emm.sberbank.ru,18345F89DA9A655A87B29DBF50A,precertificate,22
*.emm.sberbank.ru,18345F89DA9A655A87B29DBF50A,precertificate,wso.sberbank.ru,18345F8AF72F849ECF1B1FE65AC,precertificate,22
wso.sberbank.ru,18345F8AF72F849ECF1B1FE65AC,precertificate,sberhelp.sber.ru,18345F8BDABF8E96E0D03FE65AC,precertificate,17
sberhelp.sber.ru,18345F8BDABF8E96E0D03FE65AC,precertificate,rbs2esprm.sberbank.ru,18345F8CC33F8E51E81D5B352AC,precertificate,22
rbs2esprm.sberbank.ru,18345F8CC33F8E51E81D5B352AC,precertificate,irm.sberbank.ru,18345F8D66BF8C91C88809A65AC,precertificate,20
irm.sberbank.ru,18345F8D66BF8C91C88809A65AC,precertificate,spkk-web-api.online.sberbank.ru,18345F8E3BAF8C91C88C09AF0C4,precertificate,20
spkk-web-api.online.sberbank.ru,18345F8E3BAF8C91C88C09AF0C4,precertificate,spkk-web-static.online.sberbank.ru,18345F8EF3AFBC91C8860D7E2E8,precertificate,22
spkk-web-static.online.sberbank.ru,18345F8EF3AFBC91C8860D7E2E8,precertificate,callerid.sberbank.ru,18345F8F9227B659D7B29DBF50A,precertificate,18
callerid.sberbank.ru,18345F8F9227B659D7B29DBF50A,precertificate,smartapptest.devices.sberbank.ru,1835B14CFF1BC472294D9AE57E8,precertificate,25
smartapptest.devices.sberbank.ru,1835B14CFF1BC472294D9AE57E8,precertificate,dialog-messenger-psi.online.sberbank.ru,1835B14E5421B16BCF058872866,precertificate,21
dialog-messenger-psi.online.sberbank.ru,1835B14E5421B16BCF058872866,precertificate,dialog-messenger-ift.online.sberbank.ru,1835B14FC411B3E8EF158872866,precertificate,19
dialog-messenger-ift.online.sberbank.ru,1835B14FC411B3E8EF158872866,precertificate,*.sibtelecom.net,1835B1F68D003B83572E2B0DEEB,precertificate,22
*.sibtelecom.net,1835B1F68D003B83572E2B0DEEB,precertificate,*.ul-goszak.ru,1835B20F953549CBF52A63BCA69,precertificate,23
*.ul-goszak.ru,1835B20F953549CBF52A63BCA69,precertificate,crm.bitkam.ru,1835B2218C1F9585F7BE29D87C9,precertificate,20
crm.bitkam.ru,1835B2218C1F9585F7BE29D87C9,precertificate,*.crbbel.ru,1835B23EFFC6786A8713CEC53A3,precertificate,18
*.crbbel.ru,1835B23EFFC6786A8713CEC53A3,precertificate,*.digitalrk.ru,1835B24C1B9CAB6608AF2F7A612,precertificate,21
*.digitalrk.ru,1835B24C1B9CAB6608AF2F7A612,precertificate,*.agroros.ru,1835B26F1F5E2B906CE6BECFBDD,precertificate,20
*.agroros.ru,1835B26F1F5E2B906CE6BECFBDD,precertificate,*.krdgp11.ru,1835B27EF833EE8845299F5BBED,precertificate,22
*.krdgp11.ru,1835B27EF833EE8845299F5BBED,precertificate,*.spb5-kuban.ru,1835B28C1962D86983DFE6F5243,precertificate,18
*.spb5-kuban.ru,1835B28C1962D86983DFE6F5243,precertificate,kuban-spnb.ru,1835B296E774BFE469129EA9EA9,precertificate,19
kuban-spnb.ru,1835B296E774BFE469129EA9EA9,precertificate,*.kkod.ru,1835B2A3F9F94D6B7829D1CF4BF,precertificate,22
*.kkod.ru,1835B2A3F9F94D6B7829D1CF4BF,precertificate,*.crbnovopokrovskay.ru,1835B2B02AEA32FD577D9523289,precertificate,19
*.crbnovopokrovskay.ru,1835B2B02AEA32FD577D9523289,precertificate,*.gelbol.ru,1835B2BD20FFA48DB94CE439E24,precertificate,20
*.gelbol.ru,1835B2BD20FFA48DB94CE439E24,precertificate,*.mfnso.ru,1835B380B6D61370906BA3EF362,precertificate,23
*.mfnso.ru,1835B380B6D61370906BA3EF362,precertificate,*.kvd-yeisk.ru,1835B54132456434FFBF6E93539,precertificate,23
*.kvd-yeisk.ru,1835B54132456434FFBF6E93539,precertificate,*.krona-bank.ru,1835B5521FAEB30C42D5B2519E8,precertificate,19
*.krona-bank.ru,1835B5521FAEB30C42D5B2519E8,precertificate,*.nvrk.ru,1835B55E507359E60D751EFC140,precertificate,20
*.nvrk.ru,1835B55E507359E60D751EFC140,precertificate,kkvd.ru,1835B569D3A9B98B6F74D205F9E,precertificate,21
kkvd.ru,1835B569D3A9B98B6F74D205F9E,precertificate,api.raiffeisen.ru,1835B576C006157DE5947134FDA,precertificate,22
api.raiffeisen.ru,1835B576C006157DE5947134FDA,precertificate,fin-partner.info,1835B5825C7B780EB2CF9BE74EB,precertificate,20
fin-partner.info,1835B5825C7B780EB2CF9BE74EB,precertificate,*.livecomm.net,1835B58FC6CB22CEEF109BFBA05,precertificate,20
*.livecomm.net,1835B58FC6CB22CEEF109BFBA05,precertificate,*.livecomm.ru,1835B5909E9C4A2AFF109BFBAAD,precertificate,18
*.livecomm.ru,1835B5909E9C4A2AFF109BFBAAD,precertificate,*.test.sber.ru,1835B862D96F8C9BCE216C065AC,precertificate,23
*.test.sber.ru,1835B862D96F8C9BCE216C065AC,precertificate,sber.me,1835B863C08F889DCE3D9FE65AC,precertificate,20
sber.me,1835B863C08F889DCE3D9FE65AC,precertificate,gate-dialog-messenger.online.sberbank.ru,1835B8668F81AF628244E97B7F9,precertificate,19
gate-dialog-messenger.online.sberbank.ru,1835B8668F81AF628244E97B7F9,precertificate,si20ift.mobile-sbe-dev.sbrf.ru,1835B867DCDF829A3A0A91551AC,precertificate,19
si20ift.mobile-sbe-dev.sbrf.ru,1835B867DCDF829A3A0A91551AC,precertificate,*.sber.ru,1835B8691D6F8C9BC3E2FFF65AC,precertificate,19
*.sber.ru,1835B8691D6F8C9BC3E2FFF65AC,precertificate,spkk-api-web.online.sberbank.ru,18360610905F8C91C88406983C4,precertificate,24
spkk-api-web.online.sberbank.ru,18360610905F8C91C88406983C4,precertificate,s.sberbank.ru,18360611856CCADAFB3CE29B047,precertificate,22
s.sberbank.ru,18360611856CCADAFB3CE29B047,precertificate,credistory.ru,183606127F0C2B4AF1F1725F811,precertificate,21
credistory.ru,183606127F0C2B4AF1F1725F811,precertificate,bki-okb.com,183606138BEDCB4AF1F179D0758,precertificate,17
bki-okb.com,183606138BEDCB4AF1F179D0758,precertificate,bki-okb.ru,183606145B2D9B4AF1F17A57C2C,precertificate,21
bki-okb.ru,183606145B2D9B4AF1F17A57C2C,precertificate,spkk-static-web.online.sberbank.ru,18360615B9AFBC91C8840D394E9,precertificate,22
spkk-static-web.online.sberbank.ru,18360615B9AFBC91C8840D394E9,precertificate,stat.esr.sberbank.ru,1836061672DF82D437CB8822EAF,precertificate,19
stat.esr.sberbank.ru,1836061672DF82D437CB8822EAF,precertificate,ucbreport.ru,18360617C2DD7B4AF1F17C5AFB9,precertificate,22
ucbreport.ru,18360617C2DD7B4AF1F17C5AFB9,precertificate,csradar.sberbank.ru,18360619977F7B2AFB3CEA900A3,precertificate,20
csradar.sberbank.ru,18360619977F7B2AFB3CEA900A3,precertificate,s.sberbank-ru.os-psi.sberbank.ru,1836061B421E7391D7BCE29B007,precertificate,22
s.sberbank-ru.os-psi.sberbank.ru,1836061B421E7391D7BCE29B007,precertificate,*.dfsamara.ru,183606506A0A7759E96258FD1EE,precertificate,21
*.dfsamara.ru,183606506A0A7759E96258FD1EE,precertificate,*.sf-kras.ru,183606648653F1CB167F1EC160E,precertificate,22
*.sf-kras.ru,183606648653F1CB167F1EC160E,precertificate,*.primbank.ru,18360678E5738459439B4C3A721,precertificate,21
*.primbank.ru,18360678E5738459439B4C3A721,precertificate,*.zavedi-rebenka.ru,18360685F43551D3062513D357F,precertificate,22
*.zavedi-rebenka.ru,18360685F43551D3062513D357F,precertificate,*.kuban-ksp.ru,18360696F1A21868A8CDFC9C390,precertificate,18
*.kuban-ksp.ru,18360696F1A21868A8CDFC9C390,precertificate,*.rsins.ru,183606B8A7C92C8AF1FE3F1199D,precertificate,20
*.rsins.ru,183606B8A7C92C8AF1FE3F1199D,precertificate,*.amb1nvrsk.ru,183606C2E11AB0D95F745F62BC5,precertificate,21
*.amb1nvrsk.ru,183606C2E11AB0D95F745F62BC5,precertificate,rabota.pochtabank.ru,183606CFF9D5DCFACF3014BA6E7,precertificate,21
rabota.pochtabank.ru,183606CFF9D5DCFACF3014BA6E7,precertificate,*.stom-tuapse.ru,18360703CC8DE81CC00AF01A4E9,precertificate,20
*.stom-tuapse.ru,18360703CC8DE81CC00AF01A4E9,precertificate,*.otpbank.ru,183607115D5DDB4AFF3E0FD5DCD,precertificate,21
*.otpbank.ru,183607115D5DDB4AFF3E0FD5DCD,precertificate,*.gb1nvrsk.ru,1836071E1113402494D5A6B837C,precertificate,20
*.gb1nvrsk.ru,1836071E1113402494D5A6B837C,precertificate,*.sevzakon.ru,1836075316767EE53F7A69A9C75,precertificate,22
*.sevzakon.ru,1836075316767EE53F7A69A9C75,precertificate,*.reetmik.ru,1836075E2AB02C6DA9A60C5319C,precertificate,22
*.reetmik.ru,1836075E2AB02C6DA9A60C5319C,precertificate,centrifugo.sberdisk.ru,1836B4CE70B9A69C8EB9F7AB682,precertificate,24
centrifugo.sberdisk.ru,1836B4CE70B9A69C8EB9F7AB682,precertificate,lab-hstxdr01.dzo.sbercloud.org,1836B4D0893F6FB2B899F7A0EDE,precertificate,21
