Cert1,SerialNumber1,Type1,Cert2,SerialNumber2,Type2,Difference
chat6.vtb.ru,1921DBF64AF2567B46D3C137307,precertificate,*.xn--80apgyd.online,1921DC2DCD06463EBA886422343,precertificate,21
*.xn--80apgyd.online,1921DC2DCD06463EBA886422343,precertificate,*.xn----btbeefcarg9befaccagsd0a5o.xn--p1ai,1921DC2E7E1649A73D24D43523E,precertificate,23
*.xn----btbeefcarg9befaccagsd0a5o.xn--p1ai,1921DC2E7E1649A73D24D43523E,precertificate,*.xn----dtbhacs4a5afeg4c2c.xn--p1ai,1921DC2F194649A61C202A0D943,precertificate,20
*.xn----dtbhacs4a5afeg4c2c.xn--p1ai,1921DC2F194649A61C202A0D943,precertificate,*.xn----dtbi8aeobige5d.xn--p1ai,1921DC2F795649A89FC6FED2C43,precertificate,18
*.xn----dtbi8aeobige5d.xn--p1ai,1921DC2F795649A89FC6FED2C43,precertificate,*.xn----dtbedbc2amoflb3bo2q.su,1921DC2FD1764E404C869942443,precertificate,20
*.xn----dtbedbc2amoflb3bo2q.su,1921DC2FD1764E404C869942443,precertificate,*.xn----gtbcewhspiki.xn--p1ai,1921DC30607649AB49BCFA82043,precertificate,21
*.xn----gtbcewhspiki.xn--p1ai,1921DC30607649AB49BCFA82043,precertificate,*.xn--80awerlan.su,1921DC30B7B64D48D360E432343,precertificate,20
*.xn--80awerlan.su,1921DC30B7B64D48D360E432343,precertificate,ift.nasporte.sberbank.ru,1921DCCB5D6F8492C7D643C65AC,precertificate,20
ift.nasporte.sberbank.ru,1921DCCB5D6F8492C7D643C65AC,precertificate,nlp2b2b.devices.sberbank.ru,1921DCCBD87FB9D81327A05BABB,precertificate,18
nlp2b2b.devices.sberbank.ru,1921DCCBD87FB9D81327A05BABB,precertificate,sbbauto.sberbank.ru,1921DCCC2D7F7ECB47B29DBF50A,precertificate,18
sbbauto.sberbank.ru,1921DCCC2D7F7ECB47B29DBF50A,precertificate,profile.sber.ru,1921DCCC764F8E952F5B1FE65AC,precertificate,19
profile.sber.ru,1921DCCC764F8E952F5B1FE65AC,precertificate,nlp2b2c.devices.sberbank.ru,1921DCCCC53FB9D81327AA5B7BB,precertificate,17
nlp2b2c.devices.sberbank.ru,1921DCCCC53FB9D81327AA5B7BB,precertificate,nlp2b2e.devices.sberbank.ru,1921DCCD0F4FB9D81327A855CBB,precertificate,23
nlp2b2e.devices.sberbank.ru,1921DCCD0F4FB9D81327A855CBB,precertificate,nlp2.devices.sberbank.ru,1921DCCD5BCF89D81327A4579CF,precertificate,19
nlp2.devices.sberbank.ru,1921DCCD5BCF89D81327A4579CF,precertificate,demoday.rscc.ru,1921DDF0090FCC6B8A8BB5976E0,precertificate,23
demoday.rscc.ru,1921DDF0090FCC6B8A8BB5976E0,precertificate,icc.rscc.ru,1921DE07CE4FCC60A6D8B5976E0,precertificate,21
icc.rscc.ru,1921DE07CE4FCC60A6D8B5976E0,precertificate,*.mziork.ru,1921DE1D59BB93AF9FA655E1E5F,precertificate,21
*.mziork.ru,1921DE1D59BB93AF9FA655E1E5F,precertificate,pmisk.ru,1921DE31250721CD1492E5813D3,precertificate,21
pmisk.ru,1921DE31250721CD1492E5813D3,precertificate,*.ookn.ru,1921DE46075FB1A1E384AFC75AB,precertificate,21
*.ookn.ru,1921DE46075FB1A1E384AFC75AB,precertificate,openbudsk.ru,1921DE5A622721CD111848313D3,precertificate,20
openbudsk.ru,1921DE5A622721CD111848313D3,precertificate,mfsk.ru,1921DE74BE4721CD1E9805313D3,precertificate,17
mfsk.ru,1921DE74BE4721CD1E9805313D3,precertificate,*.webquik.ru,1921DE89973FD5DF23AFE2F255B,precertificate,21
*.webquik.ru,1921DE89973FD5DF23AFE2F255B,precertificate,*.kuzbasseco.ru,1921E254DFE269A037DD9820D7D,precertificate,19
*.kuzbasseco.ru,1921E254DFE269A037DD9820D7D,precertificate,*.tfomsra.ru,1921E26B39E451564DBC22BBA6D,precertificate,23
*.tfomsra.ru,1921E26B39E451564DBC22BBA6D,precertificate,*.mail.fmbamail.ru,1921E28085EB547F0484E39A354,precertificate,22
*.mail.fmbamail.ru,1921E28085EB547F0484E39A354,precertificate,*.sosnovka-dk.ru,1921E29889E2E98BA0D70507C98,precertificate,20
*.sosnovka-dk.ru,1921E29889E2E98BA0D70507C98,precertificate,*.gisbb-testauth.sechenov.ru,1921E2B072FB2B05CB4BA4D3D34,precertificate,23
*.gisbb-testauth.sechenov.ru,1921E2B072FB2B05CB4BA4D3D34,precertificate,*.testonline.sberbank.ru,1921E2F89AB394FAC7353BA0689,precertificate,21
*.testonline.sberbank.ru,1921E2F89AB394FAC7353BA0689,precertificate,*.qa-dc.ru,1921E406C54AC68FB64D8C09B9C,precertificate,20
*.qa-dc.ru,1921E406C54AC68FB64D8C09B9C,precertificate,*.stage-dc.ru,1921E4072926A570951A1C31B8A,precertificate,21
*.stage-dc.ru,1921E4072926A570951A1C31B8A,precertificate,aij.ru,1921E407CEBE8B4AFB3CE2910AF,precertificate,19
aij.ru,1921E407CEBE8B4AFB3CE2910AF,precertificate,*.stilsoft.tech,1921E61CC8FF9A4B7FFEB92BB66,precertificate,25
*.stilsoft.tech,1921E61CC8FF9A4B7FFEB92BB66,precertificate,marketplace-test.otpbank.ru,1921E6C02990BA4ACF3E0FD2D6C,precertificate,19
marketplace-test.otpbank.ru,1921E6C02990BA4ACF3E0FD2D6C,precertificate,marketplace.otpbank.ru,1921E6C0ABB5CACAFF3E0FDFD9D,precertificate,17
marketplace.otpbank.ru,1921E6C0ABB5CACAFF3E0FDFD9D,precertificate,gebank.ru,1921E6EAF00C2A80F6595F046B8,precertificate,18
gebank.ru,1921E6EAF00C2A80F6595F046B8,precertificate,help.sinara.ru,1921E710AF59E4830147CFBBE36,precertificate,21
help.sinara.ru,1921E710AF59E4830147CFBBE36,precertificate,soc-t.sinara.ru,1921E734F499E48301454A3B536,precertificate,21
soc-t.sinara.ru,1921E734F499E48301454A3B536,precertificate,si20-psi.sberbank.ru,1921E7A4B460A837EB3D2EEF56B,precertificate,21
si20-psi.sberbank.ru,1921E7A4B460A837EB3D2EEF56B,precertificate,3ds2.domrfbank.ru,1921F4B384FC70833D7D81350CA,precertificate,24
3ds2.domrfbank.ru,1921F4B384FC70833D7D81350CA,precertificate,w-sso.open.ru,1922324037D8C257398505BC726,precertificate,21
w-sso.open.ru,1922324037D8C257398505BC726,precertificate,*.minfinrk.ru,192232605D1F9597AE4F0F706EA,precertificate,21
*.minfinrk.ru,192232605D1F9597AE4F0F706EA,precertificate,*.xn--33-6kcadhwnl3cfdx.xn--p1ai,192232763134267CAB64A4F932E,precertificate,22
*.xn--33-6kcadhwnl3cfdx.xn--p1ai,192232763134267CAB64A4F932E,precertificate,*.aaacapital.ru,1922328C1A5694BAF93D6D5B959,precertificate,23
*.aaacapital.ru,1922328C1A5694BAF93D6D5B959,precertificate,po.psbank.ru,192232B6106E9914ED59F55141B,precertificate,20
po.psbank.ru,192232B6106E9914ED59F55141B,precertificate,geo.psbank.ru,192232B6C8FE9910E9FB455141B,precertificate,19
geo.psbank.ru,192232B6C8FE9910E9FB455141B,precertificate,cdn.psbank.ru,192232B83A5E9916EA3B755141B,precertificate,17
cdn.psbank.ru,192232B83A5E9916EA3B755141B,precertificate,psbank.ru,192232B8F28E9910E308755141B,precertificate,18
psbank.ru,192232B8F28E9910E308755141B,precertificate,geo.psbank.ru,192232DB736E9910E9FB455141B,precertificate,20
geo.psbank.ru,192232DB736E9910E9FB455141B,precertificate,invest.psbank.ru,192232FCF4B13FE94117DA86215,precertificate,23
invest.psbank.ru,192232FCF4B13FE94117DA86215,precertificate,xn--67-6kcm7ccs.xn--p1ai,1C1E5038FF631C826668AFF,precertificate,24
xn--67-6kcm7ccs.xn--p1ai,1C1E5038FF631C826668AFF,precertificate,*.minsoc74.ru,19223315EC96701207E9AD04AC5,precertificate,26
*.minsoc74.ru,19223315EC96701207E9AD04AC5,precertificate,esia.kubankredit.ru,1922338BAACE331461E373D9F09,precertificate,21
esia.kubankredit.ru,1922338BAACE331461E373D9F09,precertificate,join.kubankredit.ru,1922338C155E3317A19373D9F09,precertificate,20
join.kubankredit.ru,1922338C155E3317A19373D9F09,precertificate,bsk.kubankredit.ru,1922338CA6EE3712AB2373D9F09,precertificate,17
bsk.kubankredit.ru,1922338CA6EE3712AB2373D9F09,precertificate,infinite.kubankredit.ru,1922338D0C9E33157FC3B3D9F09,precertificate,20
infinite.kubankredit.ru,1922338D0C9E33157FC3B3D9F09,precertificate,kubankredit.ru,1922338D778E371C5D7373D9F09,precertificate,20
kubankredit.ru,1922338D778E371C5D7373D9F09,precertificate,credit.kubankredit.ru,1922338DE8AE3F1BED0343D9F09,precertificate,19
credit.kubankredit.ru,1922338DE8AE3F1BED0343D9F09,precertificate,connector.kubankredit.ru,1922338E41CE331D4F52F3D9F09,precertificate,17
connector.kubankredit.ru,1922338E41CE331D4F52F3D9F09,precertificate,android-gate.kubankredit.ru,1922338EA01E3319988FA3D9F09,precertificate,17
android-gate.kubankredit.ru,1922338EA01E3319988FA3D9F09,precertificate,exp-e.kubankredit.ru,1922338EFB1E3B10C42363D9F09,precertificate,19
exp-e.kubankredit.ru,1922338EFB1E3B10C42363D9F09,precertificate,dss.kubankredit.ru,1922338F553E371C2B1373D9F09,precertificate,20
dss.kubankredit.ru,1922338F553E371C2B1373D9F09,precertificate,assist24.kubankredit.ru,1922338FAAFE3F1BBA43B3D9F09,precertificate,19
assist24.kubankredit.ru,1922338FAAFE3F1BBA43B3D9F09,precertificate,factoring.kubankredit.ru,19223390079E3711E5A2F3D9F09,precertificate,21
factoring.kubankredit.ru,19223390079E3711E5A2F3D9F09,precertificate,kkpresent.kubankredit.ru,192233905C1E3F1B7C22F3D9F09,precertificate,19
kkpresent.kubankredit.ru,192233905C1E3F1B7C22F3D9F09,precertificate,lkc.kubankredit.ru,19223392039E3710EB1373D9F09,precertificate,15
lkc.kubankredit.ru,19223392039E3710EB1373D9F09,precertificate,ios-gate.kubankredit.ru,192233925E4E33109373B3D9F09,precertificate,20
ios-gate.kubankredit.ru,192233925E4E33109373B3D9F09,precertificate,ca.kubankredit.ru,19223392AE2E3B162E1373D9F09,precertificate,21
ca.kubankredit.ru,19223392AE2E3B162E1373D9F09,precertificate,lk-ul.kubankredit.ru,192233930D9E3F1B548363D9F09,precertificate,20
lk-ul.kubankredit.ru,192233930D9E3F1B548363D9F09,precertificate,lk.kubankredit.ru,19223393752E3715EE2373D9F09,precertificate,21
lk.kubankredit.ru,19223393752E3715EE2373D9F09,precertificate,kb.kubankredit.ru,19223393EE2E331ECE3373D9F09,precertificate,18
kb.kubankredit.ru,19223393EE2E331ECE3373D9F09,precertificate,login.kubankredit.ru,192233945E6E3310C43363D9F09,precertificate,19
login.kubankredit.ru,192233945E6E3310C43363D9F09,precertificate,join.kubankredit.ru,192233D17EBE3317A19373D9F09,precertificate,22
join.kubankredit.ru,192233D17EBE3317A19373D9F09,precertificate,bsk.kubankredit.ru,192233D1E10E3712AB2373D9F09,precertificate,19
bsk.kubankredit.ru,192233D1E10E3712AB2373D9F09,precertificate,infinite.kubankredit.ru,192233D2349E33157FC3B3D9F09,precertificate,20
infinite.kubankredit.ru,192233D2349E33157FC3B3D9F09,precertificate,kubankredit.ru,192233D2858E371C5D7373D9F09,precertificate,19
kubankredit.ru,192233D2858E371C5D7373D9F09,precertificate,connector.kubankredit.ru,192233D301FE331D4F52F3D9F09,precertificate,18
connector.kubankredit.ru,192233D301FE331D4F52F3D9F09,precertificate,dss.kubankredit.ru,192233D35F9E371C2B1373D9F09,precertificate,21
dss.kubankredit.ru,192233D35F9E371C2B1373D9F09,precertificate,assist24.kubankredit.ru,192233D3BD1E3F1BBA43B3D9F09,precertificate,15
assist24.kubankredit.ru,192233D3BD1E3F1BBA43B3D9F09,precertificate,lkc.kubankredit.ru,192233D534FE3710EB1373D9F09,precertificate,18
lkc.kubankredit.ru,192233D534FE3710EB1373D9F09,precertificate,login.kubankredit.ru,192233D5BD1E3310C43363D9F09,precertificate,20
login.kubankredit.ru,192233D5BD1E3310C43363D9F09,precertificate,infinite.kubankredit.ru,192233E6B3DE33157FC3B3D9F09,precertificate,20
infinite.kubankredit.ru,192233E6B3DE33157FC3B3D9F09,precertificate,connector.kubankredit.ru,192233E7DF3E331D4F52F3D9F09,precertificate,17
connector.kubankredit.ru,192233E7DF3E331D4F52F3D9F09,precertificate,assist24.kubankredit.ru,192233E8EB9E3F1BBA43B3D9F09,precertificate,22
assist24.kubankredit.ru,192233E8EB9E3F1BBA43B3D9F09,precertificate,*.mari-el.gov.ru,1922345F6DEA7A407748F65D562,precertificate,24
*.mari-el.gov.ru,1922345F6DEA7A407748F65D562,precertificate,*.mail.nic-itep.ru,1922347C2E92C41AC8F791CD5F0,precertificate,23
*.mail.nic-itep.ru,1922347C2E92C41AC8F791CD5F0,precertificate,*.fcitep.ru,1922347D0B43FB3AF8F791CD5D6,precertificate,18
*.fcitep.ru,1922347D0B43FB3AF8F791CD5D6,precertificate,*.idm-penza.pnzreg.ru,192234A029478313C9D6B610DB1,precertificate,22
*.idm-penza.pnzreg.ru,192234A029478313C9D6B610DB1,precertificate,*.lk-penza.pnzreg.ru,192234A127D78313CBD9FE30DB1,precertificate,21
*.lk-penza.pnzreg.ru,192234A127D78313CBD9FE30DB1,precertificate,*.lk-penza.pnzreg.ru,192234A8EF978313CBD9FE30DB1,precertificate,20
*.lk-penza.pnzreg.ru,192234A8EF978313CBD9FE30DB1,precertificate,*.famadmin-penza.pnzreg.ru,192234A9BBD78313C1D961B12B1,precertificate,22
*.famadmin-penza.pnzreg.ru,192234A9BBD78313C1D961B12B1,precertificate,*.fam-penza.pnzreg.ru,192234AA43478313C5D95610DB1,precertificate,15
*.fam-penza.pnzreg.ru,192234AA43478313C5D95610DB1,precertificate,*.mail.fmbamail.ru,192234C8261B547F0484E39A354,precertificate,21
*.mail.fmbamail.ru,192234C8261B547F0484E39A354,precertificate,*.prodobro.ru,192234E71ED5A019B50F56DBC7C,precertificate,21
*.prodobro.ru,192234E71ED5A019B50F56DBC7C,precertificate,*.prodobro.ru,192234EA7595A019B50F56DBC7C,precertificate,20
*.prodobro.ru,192234EA7595A019B50F56DBC7C,precertificate,lvls.ru,192235019AADAB4AF2B7D16E6CB,precertificate,21
lvls.ru,192235019AADAB4AF2B7D16E6CB,precertificate,lvls.ru,19223507307DAB4AF2B7D16E6CB,precertificate,21
lvls.ru,19223507307DAB4AF2B7D16E6CB,precertificate,ar2019.mkb.ru,1922352AD3E4581ACFB2293A5E3,precertificate,23
ar2019.mkb.ru,1922352AD3E4581ACFB2293A5E3,precertificate,bfl-online.mkb.ru,1922352B6F914BD9DFB2293A563,precertificate,21
bfl-online.mkb.ru,1922352B6F914BD9DFB2293A563,precertificate,private.mkb.ru,1922352C01E031AA9FB2293A5E3,precertificate,21
private.mkb.ru,1922352C01E031AA9FB2293A5E3,precertificate,sr2019.mkb.ru,1922352D0197DC5ACFB2293A5E3,precertificate,19
sr2019.mkb.ru,1922352D0197DC5ACFB2293A5E3,precertificate,bfl-online.mkb.ru,19223533FFE14BD9DFB2293A563,precertificate,20
bfl-online.mkb.ru,19223533FFE14BD9DFB2293A563,precertificate,*.benefortcap.com,192235510CFFE3C71E85A141C34,precertificate,18
*.benefortcap.com,192235510CFFE3C71E85A141C34,precertificate,*.rf45.ru,125EF97C7F3A24FD836D13F,precertificate,25
*.rf45.ru,125EF97C7F3A24FD836D13F,precertificate,credit.kk.bank,1922445E4BCA34091D7373D9F89,precertificate,23
credit.kk.bank,1922445E4BCA34091D7373D9F89,precertificate,nswi.kk.bank,1922445EB88235A0ED0373D9F89,precertificate,19
nswi.kk.bank,1922445EB88235A0ED0373D9F89,precertificate,join.kk.bank,1922445F29D23C902D0373D9F89,precertificate,20
join.kk.bank,1922445F29D23C902D0373D9F89,precertificate,kk.bank,1922445F7EFA3B79FD1373D9F89,precertificate,19
kk.bank,1922445F7EFA3B79FD1373D9F89,precertificate,hr.kk.bank,1922445FCE5237FF1D1373D9F89,precertificate,21
hr.kk.bank,1922445FCE5237FF1D1373D9F89,precertificate,kbdemo.kk.bank,19224460202A3058BD7373D9F89,precertificate,21
kbdemo.kk.bank,19224460202A3058BD7373D9F89,precertificate,pay-test.kk.bank,19224460951A36D1ECA373D9F89,precertificate,18
pay-test.kk.bank,19224460951A36D1ECA373D9F89,precertificate,promo.kk.bank,19224461159A3D7D0D2373D9F89,precertificate,20
promo.kk.bank,19224461159A3D7D0D2373D9F89,precertificate,nsapp.kk.bank,1922446187EA3E2BDD2373D9F89,precertificate,21
nsapp.kk.bank,1922446187EA3E2BDD2373D9F89,precertificate,lk.kk.bank,19224461DE2A381F4D1373D9F89,precertificate,21
lk.kk.bank,19224461DE2A381F4D1373D9F89,precertificate,factoring.kk.bank,19224462332A30184E0373D9F89,precertificate,18
factoring.kk.bank,19224462332A30184E0373D9F89,precertificate,new.kk.bank,19224462F53A30355D1373D9F89,precertificate,21
new.kk.bank,19224462F53A30355D1373D9F89,precertificate,exp-e.kk.bank,192244634C62324B4D2373D9F89,precertificate,18
exp-e.kk.bank,192244634C62324B4D2373D9F89,precertificate,kb.kk.bank,19224463C0C23E5F7D1373D9F89,precertificate,20
kb.kk.bank,19224463C0C23E5F7D1373D9F89,precertificate,is.kk.bank,19224464472A300F0D1373D9F89,precertificate,19
is.kk.bank,19224464472A300F0D1373D9F89,precertificate,pay.kk.bank,1922446636B235F4ED1373D9F89,precertificate,18
pay.kk.bank,1922446636B235F4ED1373D9F89,precertificate,rdgw.kk.bank,19224466CF0A3662DD0373D9F89,precertificate,21
rdgw.kk.bank,19224466CF0A3662DD0373D9F89,precertificate,infinite.kk.bank,192244674C02393C8C9373D9F89,precertificate,17
infinite.kk.bank,192244674C02393C8C9373D9F89,precertificate,ref.kk.bank,1922446850323374ED1373D9F89,precertificate,22
ref.kk.bank,1922446850323374ED1373D9F89,precertificate,express.kk.bank,19224468DCAA3DB66DD373D9F89,precertificate,18
express.kk.bank,19224468DCAA3DB66DD373D9F89,precertificate,vip.kk.bank,192244C7D6DA3A34DD1373D9F89,precertificate,23
vip.kk.bank,192244C7D6DA3A34DD1373D9F89,precertificate,start.kk.bank,192244C9582A304D1D2373D9F89,precertificate,21
start.kk.bank,192244C9582A304D1D2373D9F89,precertificate,widget.kk.bank,192244C9E7CA31A68D7373D9F89,precertificate,17
widget.kk.bank,192244C9E7CA31A68D7373D9F89,precertificate,sales.kk.bank,192244CA5BCA360F7D2373D9F89,precertificate,20
sales.kk.bank,192244CA5BCA360F7D2373D9F89,precertificate,*.red-dolphin.ru,192244E803007830F064C5E2276,precertificate,20
*.red-dolphin.ru,192244E803007830F064C5E2276,precertificate,plkcson.ru,192244FFD2EA9867DB2F10F5AB4,precertificate,20
plkcson.ru,192244FFD2EA9867DB2F10F5AB4,precertificate,*.ryazan.gov.ru,1922451596A1727745945539840,precertificate,23
*.ryazan.gov.ru,1922451596A1727745945539840,precertificate,*.paritet.ru,192245FDCF4E04A916F8455A63A,precertificate,21
*.paritet.ru,192245FDCF4E04A916F8455A63A,precertificate,*.nkomobi.ru,1922482CFF920B5AF2B21944BD0,precertificate,21
*.nkomobi.ru,1922482CFF920B5AF2B21944BD0,precertificate,*.sibir.rt.ru,19228625422A7B4AF6F58905825,precertificate,22
*.sibir.rt.ru,19228625422A7B4AF6F58905825,precertificate,*.api.di.rt.ru,192286695F126B4AF6F589078A9,precertificate,22
*.api.di.rt.ru,192286695F126B4AF6F589078A9,precertificate,*.ds.rt.ru,1922869304BD5B4AF6F589034F7,precertificate,19
*.ds.rt.ru,1922869304BD5B4AF6F589034F7,precertificate,*.internats.ru,192286B0D84AB92A50DCD36DB05,precertificate,21
*.internats.ru,192286B0D84AB92A50DCD36DB05,precertificate,mcu.kubankredit.ru,1922876E39BE3319DB1373D9F09,precertificate,22
mcu.kubankredit.ru,1922876E39BE3319DB1373D9F09,precertificate,out.kubankredit.ru,1922876ECEBE3F1E9BA373D9F09,precertificate,16
out.kubankredit.ru,1922876ECEBE3F1E9BA373D9F09,precertificate,vip.kubankredit.ru,1922876F2C5E371CFBE373D9F09,precertificate,19
vip.kubankredit.ru,1922876F2C5E371CFBE373D9F09,precertificate,online.kubankredit.ru,1922876F98BE3B1ECB2343D9F09,precertificate,16
online.kubankredit.ru,1922876F98BE3B1ECB2343D9F09,precertificate,yo-assist24.kubankredit.ru,1922877019EE3F13B005C3D9F09,precertificate,21
yo-assist24.kubankredit.ru,1922877019EE3F13B005C3D9F09,precertificate,portal.kubankredit.ru,19228770CFFE3F1F998343D9F09,precertificate,18
portal.kubankredit.ru,19228770CFFE3F1F998343D9F09,precertificate,promo.kubankredit.ru,192287717FDE3717570363D9F09,precertificate,21
promo.kubankredit.ru,192287717FDE3717570363D9F09,precertificate,pay-test.kubankredit.ru,19228771EDDE37128173A3D9F09,precertificate,17
pay-test.kubankredit.ru,19228771EDDE37128173A3D9F09,precertificate,ref.kubankredit.ru,19228772457E33105BF373D9F09,precertificate,20
ref.kubankredit.ru,19228772457E33105BF373D9F09,precertificate,sig-assist24.kubankredit.ru,19228772924E3F13B04EC3D9F09,precertificate,19
sig-assist24.kubankredit.ru,19228772924E3F13B04EC3D9F09,precertificate,ekdo.kubankredit.ru,19228772E67E3F17313373D9F09,precertificate,21
ekdo.kubankredit.ru,19228772E67E3F17313373D9F09,precertificate,sales.kubankredit.ru,19228773381E3F1AE63363D9F09,precertificate,20
sales.kubankredit.ru,19228773381E3F1AE63363D9F09,precertificate,pay.kubankredit.ru,19228773976E33131BF373D9F09,precertificate,19
pay.kubankredit.ru,19228773976E33131BF373D9F09,precertificate,client-bank.itbank.ru,192287AB111AF742C06A6D8BE06,precertificate,21
client-bank.itbank.ru,192287AB111AF742C06A6D8BE06,precertificate,ebs.visionlabs.ru,192287C5395EBB4AF53B4A006DE,precertificate,22
ebs.visionlabs.ru,192287C5395EBB4AF53B4A006DE,precertificate,*.rb-smart.ru,192287E7D2C7D99BA15EF3E43E2,precertificate,21
*.rb-smart.ru,192287E7D2C7D99BA15EF3E43E2,precertificate,*.crb-kln.ru,192287FC3E8CE3FEB142E691A57,precertificate,21
*.crb-kln.ru,192287FC3E8CE3FEB142E691A57,precertificate,*.samspace.ru,1922891BD8CA11B12F576F41CAC,precertificate,22
*.samspace.ru,1922891BD8CA11B12F576F41CAC,precertificate,*.stavropolarena.ru,19228986487F8768822857B8173,precertificate,22
*.stavropolarena.ru,19228986487F8768822857B8173,precertificate,*.mbuz-kgb.ru,192289BD1A4A0E3B027D76BDB7C,precertificate,18
*.mbuz-kgb.ru,192289BD1A4A0E3B027D76BDB7C,precertificate,*.ochag.ooo,192289D2BFCDDE092092CD92FE5,precertificate,18
*.ochag.ooo,192289D2BFCDDE092092CD92FE5,precertificate,*.svmspb.ru,19228A00B07AD20A1104D49A6DA,precertificate,20
*.svmspb.ru,19228A00B07AD20A1104D49A6DA,precertificate,*.svm24.ru,19228A01838AD2091425B4BA6DA,precertificate,18
*.svm24.ru,19228A01838AD2091425B4BA6DA,precertificate,*.svmdev.ru,19228A01DADAD20217C4E49A6DA,precertificate,19
*.svmdev.ru,19228A01DADAD20217C4E49A6DA,precertificate,*.cpfintech.ru,19228A24EFDE5B4AF3348EEFF53,precertificate,21
*.cpfintech.ru,19228A24EFDE5B4AF3348EEFF53,precertificate,*.test.cpfintech.ru,19228A257A302B3AF3348EE7F68,precertificate,18
*.test.cpfintech.ru,19228A257A302B3AF3348EE7F68,precertificate,nuc.voskhod.ru,8924B2127B2B11EFA3220242AC120002,precertificate,28
nuc.voskhod.ru,8924B2127B2B11EFA3220242AC120002,precertificate,jsedm.ru,11C94321042A4CD43C877AC,precertificate,29
jsedm.ru,11C94321042A4CD43C877AC,precertificate,cs-tls.ru,124175C418C918A3984A7CF,precertificate,19
cs-tls.ru,124175C418C918A3984A7CF,precertificate,pwrk.tcinet.su,123DE33C31CC7DEE8B5B1A3,precertificate,21
pwrk.tcinet.su,123DE33C31CC7DEE8B5B1A3,precertificate,xn----7sbfzhwgabgibqigp4e4c.xn--p1ai,EA42DB87C1D11EF97D30242AC120002,precertificate,29
xn----7sbfzhwgabgibqigp4e4c.xn--p1ai,EA42DB87C1D11EF97D30242AC120002,precertificate,cormarcarpets.ru,1E46F9C1D305EF580CBA80C,precertificate,27
cormarcarpets.ru,1E46F9C1D305EF580CBA80C,precertificate,gubin.systems,99E736D27C8F11EF9D8B0242AC120002,precertificate,30
gubin.systems,99E736D27C8F11EF9D8B0242AC120002,precertificate,wvro.ru,AFD2C29C7C9C11EF97D30242AC120002,precertificate,33
wvro.ru,AFD2C29C7C9C11EF97D30242AC120002,precertificate,whois.msk.wvro.org,2755F3747C9E11EF99560242AC120002,precertificate,33
whois.msk.wvro.org,2755F3747C9E11EF99560242AC120002,precertificate,digitale.bancaintesa.ru,1923312BCC9B387AF070F1F1BB6,precertificate,30
digitale.bancaintesa.ru,1923312BCC9B387AF070F1F1BB6,precertificate,www.bancaintesa.ru,1923312C3DC79B5AF070F1F1BF5,precertificate,19
www.bancaintesa.ru,1923312C3DC79B5AF070F1F1BF5,precertificate,visa.bancaintesa.ru,1923312C9C9B8B7AF070F1F1BE8,precertificate,20
visa.bancaintesa.ru,1923312C9C9B8B7AF070F1F1BE8,precertificate,mail.bancaintesa.ru,1923312CFACD8B7AF070F1F1B99,precertificate,18
mail.bancaintesa.ru,1923312CFACD8B7AF070F1F1B99,precertificate,mia.bancaintesa.ru,1923312D5905EB5AF070F1F1BE6,precertificate,18
mia.bancaintesa.ru,1923312D5905EB5AF070F1F1BE6,precertificate,*.uizoabmosk.ru,192331BCF6E239C45B4A635F1B5,precertificate,19
*.uizoabmosk.ru,192331BCF6E239C45B4A635F1B5,precertificate,*.citto.ru,192331E5B023E4C65B97D39DA6B,precertificate,21
*.citto.ru,192331E5B023E4C65B97D39DA6B,precertificate,*.admtyumen.ru,192331E6214A7AC64B97D39DA34,precertificate,17
*.admtyumen.ru,192331E6214A7AC64B97D39DA34,precertificate,*.med-to.ru,192331E68E4AA6C65B97D39DAE7,precertificate,20
*.med-to.ru,192331E68E4AA6C65B97D39DAE7,precertificate,*.av.admtyumen.ru,192331E6F29DFA26AB97D39DA34,precertificate,19
*.av.admtyumen.ru,192331E6F29DFA26AB97D39DA34,precertificate,*.prto.ru,192331E74E74E5C65B97D39DAD7,precertificate,18
*.prto.ru,192331E74E74E5C65B97D39DAD7,precertificate,online.mkb.ru,1923320FD69F4D7ACFB2293A563,precertificate,21
online.mkb.ru,1923320FD69F4D7ACFB2293A563,precertificate,lk-invest.mkb.ru,192332102F3B66EB6FB2293A5A3,precertificate,16
lk-invest.mkb.ru,192332102F3B66EB6FB2293A5A3,precertificate,sr2020.mkb.ru,192332108911DC5ACFB2293A5A3,precertificate,20
sr2020.mkb.ru,192332108911DC5ACFB2293A5A3,precertificate,ar2020.mkb.ru,19233210DAB2581ACFB2293A5A3,precertificate,20
ar2020.mkb.ru,19233210DAB2581ACFB2293A5A3,precertificate,*.chuvmed.ru,19233236B0DAB2EB42F4061524E,precertificate,23
*.chuvmed.ru,19233236B0DAB2EB42F4061524E,precertificate,*.rosbank-trading.ru,1923324B00D4434D49F755AAB3B,precertificate,19
*.rosbank-trading.ru,1923324B00D4434D49F755AAB3B,precertificate,*.rzncit.ru,19233263237B717162245539840,precertificate,21
*.rzncit.ru,19233263237B717162245539840,precertificate,*.fbuz16.ru,192332792846EA8DB68355C6C26,precertificate,18
*.fbuz16.ru,192332792846EA8DB68355C6C26,precertificate,*.putevki23.ru,1923328E202FF02BF883F4F0A57,precertificate,21
